"","site","year","f_gup_1","m_gup_1","f_gup_2","m_gup_2","f_midgup_1","m_midgup_1","f_midgup_2","m_midgup_2","f_maturity_1","m_maturity_1","f_maturity_2","m_maturity_2","f_peak_1","m_peak_1","f_peak_2","m_peak_2","f_sene_1","m_sene_1","f_sene_2","m_sene_2","f_midgdown_1","m_midgdown_1","f_midgdown_2","m_midgdown_2","f_dormancy_1","m_dormancy_1","f_dormancy_2","m_dormancy_2","f_gppmin_1","m_EVImin_1","f_gppmin_2","m_EVImin_2","f_gppamp_1","m_EVIamp_1","f_gppamp_2","m_EVIamp_2","f_gpparea_1","m_EVIarea_1","f_gpparea_2","m_EVIarea_2","IGBP","miss","miss45"
"592","US-MMS","2002",11799,11787,NA,NA,11822,11809,NA,NA,11849,11835,NA,NA,11869,11860,NA,NA,11892,11903,NA,NA,11939,11980,NA,NA,11984,12004,NA,NA,0,0.1707,NA,NA,14,0.5753,NA,NA,669.3,31,NA,NA,"DBF",FALSE,FALSE
"593","US-MMS","2003",12163,12150,NA,NA,12182,12172,NA,NA,12221,12196,NA,NA,12249,12219,NA,NA,12273,12279,NA,NA,12315,12332,NA,NA,12343,12358,NA,NA,0,0.159,NA,NA,12,0.5652,NA,NA,791.6,28.8,NA,NA,"DBF",FALSE,FALSE
"594","US-MMS","2004",12527,12519,NA,NA,12544,12537,NA,NA,12566,12560,NA,NA,12588,12582,NA,NA,12615,12607,NA,NA,12678,12698,NA,NA,12707,12720,NA,NA,0,0.1605,NA,NA,13,0.5947,NA,NA,563,28.5,NA,NA,"DBF",FALSE,FALSE
"595","US-MMS","2005",12894,12883,NA,NA,12914,12902,NA,NA,12939,12926,NA,NA,12962,12952,NA,NA,12987,12994,NA,NA,13053,13074,NA,NA,13083,13098,NA,NA,0,0.1539,NA,NA,13,0.5955,NA,NA,627.4,31.2,NA,NA,"DBF",FALSE,FALSE
"596","US-MMS","2006",13252,13243,NA,NA,13274,13263,NA,NA,13300,13286,NA,NA,13325,13309,NA,NA,13381,13349,NA,NA,13414,13431,NA,NA,13440,13456,NA,NA,0,0.1456,NA,NA,12,0.5886,NA,NA,639.3,29.9,NA,NA,"DBF",FALSE,FALSE
"597","US-MMS","2007",13629,13617,NA,NA,13646,13635,NA,NA,13671,13656,NA,NA,13700,13679,NA,NA,13728,13729,NA,NA,13776,13806,NA,NA,13816,13834,NA,NA,0,0.1605,NA,NA,13,0.609,NA,NA,721.9,28.9,NA,NA,"DBF",FALSE,FALSE
"598","US-MMS","2008",13994,13982,NA,NA,14015,14001,NA,NA,14044,14022,NA,NA,14078,14041,NA,NA,14115,14108,NA,NA,14157,14170,NA,NA,14181,14196,NA,NA,0,0.1615,NA,NA,11,0.5513,NA,NA,717.8,24.2,NA,NA,"DBF",FALSE,FALSE
"599","US-MMS","2009",14353,14349,NA,NA,14375,14367,NA,NA,14403,14388,NA,NA,14427,14412,NA,NA,14479,14463,NA,NA,14512,14523,NA,NA,14535,14548,NA,NA,0,0.1627,NA,NA,12,0.5882,NA,NA,629,28.4,NA,NA,"DBF",FALSE,FALSE
"600","US-MMS","2010",14709,14701,NA,NA,14728,14720,NA,NA,14757,14742,NA,NA,14785,14761,NA,NA,14814,14799,NA,NA,14856,14882,NA,NA,14893,14914,NA,NA,0,0.1561,NA,NA,12,0.6006,NA,NA,691.1,25.8,NA,NA,"DBF",FALSE,FALSE
"601","US-MMS","2011",15090,15075,NA,NA,15109,15097,NA,NA,15135,15121,NA,NA,15158,15143,NA,NA,15183,15189,NA,NA,15228,15255,NA,NA,15265,15282,NA,NA,0,0.164,NA,NA,12,0.5603,NA,NA,591.1,28.3,NA,NA,"DBF",FALSE,FALSE
"602","US-MMS","2012",15430,15420,NA,NA,15453,15444,NA,NA,15474,15469,NA,NA,15489,15490,NA,NA,15506,15521,NA,NA,15600,15618,NA,NA,15630,15641,NA,NA,0,0.1429,NA,NA,11,0.552,NA,NA,441.1,27.1,NA,NA,"DBF",FALSE,FALSE
"603","US-MMS","2013",15818,15808,NA,NA,15834,15828,NA,NA,15854,15856,NA,NA,15878,15886,NA,NA,15927,15927,NA,NA,15972,15990,NA,NA,16005,16018,NA,NA,0,0.153,NA,NA,12,0.5517,NA,NA,556.9,32.7,NA,NA,"DBF",FALSE,FALSE
"604","US-MMS","2014",16188,16179,NA,NA,16206,16199,NA,NA,16230,16220,NA,NA,16249,16245,NA,NA,16285,16285,NA,NA,16337,16353,NA,NA,16363,16378,NA,NA,0,0.1501,NA,NA,14,0.6162,NA,NA,593.4,31.5,NA,NA,"DBF",FALSE,FALSE
"605","US-Myb","2012",15440,15411,NA,NA,15464,15434,NA,NA,15517,15455,NA,NA,15559,15469,NA,NA,15597,15481,NA,NA,15634,15631,NA,NA,15665,15649,NA,NA,0,0.12,NA,NA,13,0.393,NA,NA,1179.3,14.9,NA,NA,"WET",FALSE,FALSE
"606","US-Myb","2013",15767,15774,NA,NA,15814,15820,NA,NA,15865,15887,NA,NA,15896,15934,NA,NA,15958,15967,NA,NA,16005,16014,NA,NA,16035,16068,NA,NA,0,0.1445,NA,NA,8,0.3893,NA,NA,708.2,43.4,NA,NA,"WET",FALSE,FALSE
"607","US-Myb","2014",16154,16141,NA,NA,16181,16170,NA,NA,16209,16254,NA,NA,16235,16279,NA,NA,16257,16351,NA,NA,16308,16386,NA,NA,16360,16415,NA,NA,0,0.1382,NA,NA,9,0.2947,NA,NA,507.5,28.2,NA,NA,"WET",FALSE,FALSE
"608","US-NR1","2002",11789,11813,NA,NA,11815,11843,NA,NA,11849,11880,NA,NA,11872,11893,NA,NA,11902,11905,NA,NA,11958,11932,NA,NA,11983,11961,NA,NA,0,0.2292,NA,NA,6,0.1079,NA,NA,349.8,5.4,NA,NA,"ENF",FALSE,FALSE
"609","US-NR1","2003",12163,12186,NA,NA,12185,12205,NA,NA,12207,12225,NA,NA,12228,12241,NA,NA,12275,12279,NA,NA,12330,12300,NA,NA,12354,12387,NA,NA,0,0.2237,NA,NA,6,0.1181,NA,NA,282.8,4.5,NA,NA,"ENF",FALSE,FALSE
"610","US-NR1","2004",12512,12550,NA,NA,12540,12570,NA,NA,12584,12593,NA,NA,12604,12628,NA,NA,12644,12647,NA,NA,12692,12678,NA,NA,12716,12795,NA,NA,0,0.2162,NA,NA,7,0.105,NA,NA,418.1,6.2,NA,NA,"ENF",FALSE,FALSE
"611","US-NR1","2005",12895,12906,NA,NA,12916,12937,NA,NA,12960,12976,NA,NA,12985,12999,NA,NA,13011,13016,NA,NA,13052,13040,NA,NA,13090,13110,NA,NA,0,0.1985,NA,NA,6,0.1558,NA,NA,423.8,10.7,NA,NA,"ENF",FALSE,FALSE
"612","US-NR1","2006",13254,13271,NA,NA,13280,13294,NA,NA,13304,13320,NA,NA,13324,13335,NA,NA,13365,13354,NA,NA,13410,13405,NA,NA,13438,13468,NA,NA,0,0.2015,NA,NA,7,0.1396,NA,NA,333.9,6,NA,NA,"ENF",FALSE,FALSE
"613","US-NR1","2007",13616,13642,NA,NA,13643,13668,NA,NA,13693,13701,NA,NA,13719,13716,NA,NA,13743,13728,NA,NA,13783,13753,NA,NA,13815,13796,NA,NA,0,0.18,NA,NA,7,0.1745,NA,NA,504.3,9.1,NA,NA,"ENF",FALSE,FALSE
"614","US-NR1","2008",14000,14011,NA,NA,14020,14040,NA,NA,14050,14067,NA,NA,14070,14086,NA,NA,14105,14110,NA,NA,14156,14136,NA,NA,14180,14213,NA,NA,0,0.1784,NA,NA,7,0.1716,NA,NA,332.7,8.4,NA,NA,"ENF",FALSE,FALSE
"615","US-NR1","2009",14349,14373,NA,NA,14370,14396,NA,NA,14405,14423,NA,NA,14447,14439,NA,NA,14473,14465,NA,NA,14506,14504,NA,NA,14543,14567,NA,NA,0,0.2036,NA,NA,6,0.1457,NA,NA,482.1,6.5,NA,NA,"ENF",FALSE,FALSE
"616","US-NR1","2010",14732,14736,NA,NA,14754,14767,NA,NA,14786,14800,NA,NA,14824,14820,NA,NA,14843,14837,NA,NA,14874,14865,NA,NA,14912,14936,NA,NA,0,0.2003,NA,NA,7,0.161,NA,NA,479.4,9.2,NA,NA,"ENF",FALSE,FALSE
"617","US-NR1","2011",15100,15114,NA,NA,15120,15135,NA,NA,15148,15161,NA,NA,15179,15192,NA,NA,15206,15212,NA,NA,15246,15240,NA,NA,15272,15259,NA,NA,0,0.2134,NA,NA,7,0.1362,NA,NA,440.8,7.8,NA,NA,"ENF",FALSE,FALSE
"618","US-NR1","2012",15440,15469,NA,NA,15461,15494,NA,NA,15490,15532,NA,NA,15553,15544,NA,NA,15578,15555,NA,NA,15613,15573,NA,NA,15639,15594,NA,NA,0,0.2407,NA,NA,7,0.1098,NA,NA,590.8,5.5,NA,NA,"ENF",FALSE,FALSE
"619","US-NR1","2013",15824,15819,NA,NA,15840,15861,NA,NA,15864,15900,NA,NA,15922,15912,NA,NA,15946,15926,NA,NA,15980,15944,NA,NA,16002,15967,NA,NA,0,0.2072,NA,NA,7,0.1431,NA,NA,541.2,7.9,NA,NA,"ENF",FALSE,FALSE
"620","US-Ne1","2001",11478,11457,NA,NA,11494,11491,NA,NA,11514,11511,NA,NA,11530,11524,NA,NA,11546,11552,NA,NA,11573,11590,NA,NA,11594,11634,NA,NA,0,0.1258,NA,NA,23,0.4959,NA,NA,832.1,21,NA,NA,"CRO",FALSE,FALSE
"621","US-Ne1","2002",11842,11809,NA,NA,11858,11860,NA,NA,11877,11884,NA,NA,11890,11901,NA,NA,11906,11926,NA,NA,11934,11952,NA,NA,11955,11976,NA,NA,0,0.1312,NA,NA,23,0.4981,NA,NA,783.6,25.1,NA,NA,"CRO",FALSE,FALSE
"622","US-Ne1","2003",12212,12180,NA,NA,12229,12227,NA,NA,12249,12247,NA,NA,12264,12262,NA,NA,12280,12284,NA,NA,12301,12318,NA,NA,12320,12356,NA,NA,0,0.1568,NA,NA,21,0.4743,NA,NA,770.4,20.3,NA,NA,"CRO",FALSE,FALSE
"623","US-Ne1","2004",12571,12551,NA,NA,12589,12589,NA,NA,12610,12612,NA,NA,12625,12628,NA,NA,12642,12649,NA,NA,12668,12677,NA,NA,12689,12706,NA,NA,0,0.12,NA,NA,20,0.5671,NA,NA,754.4,29.1,NA,NA,"CRO",FALSE,FALSE
"624","US-Ne1","2005",12938,12899,NA,NA,12955,12953,NA,NA,12974,12976,NA,NA,12989,12993,NA,NA,13005,13013,NA,NA,13029,13039,NA,NA,13048,13079,NA,NA,0,0.12,NA,NA,20,0.5158,NA,NA,724.1,26.6,NA,NA,"CRO",FALSE,FALSE
"625","US-Ne1","2006",13295,13254,NA,NA,13311,13310,NA,NA,13329,13332,NA,NA,13342,13349,NA,NA,13357,13381,NA,NA,13384,13409,NA,NA,13404,13438,NA,NA,-1,0.1222,NA,NA,23,0.4817,NA,NA,741.8,24.6,NA,NA,"CRO",FALSE,FALSE
"626","US-Ne1","2007",13661,13623,NA,NA,13678,13676,NA,NA,13696,13701,NA,NA,13710,13719,NA,NA,13726,13743,NA,NA,13754,13773,NA,NA,13778,13807,NA,NA,0,0.12,NA,NA,24,0.5425,NA,NA,797.2,28.8,NA,NA,"CRO",FALSE,FALSE
"627","US-Ne1","2008",14031,13997,NA,NA,14047,14046,NA,NA,14066,14071,NA,NA,14081,14089,NA,NA,14099,14115,NA,NA,14126,14146,NA,NA,14154,14176,NA,NA,0,0.12,NA,NA,22,0.5236,NA,NA,780.3,27.7,NA,NA,"CRO",FALSE,FALSE
"628","US-Ne1","2009",14391,14379,NA,NA,14409,14406,NA,NA,14429,14430,NA,NA,14446,14452,NA,NA,14464,14477,NA,NA,14495,14508,NA,NA,14517,14537,NA,NA,0,0.12,NA,NA,21,0.6094,NA,NA,835.2,32.1,NA,NA,"CRO",FALSE,FALSE
"629","US-Ne1","2010",14761,14741,NA,NA,14779,14770,NA,NA,14799,14793,NA,NA,14812,14813,NA,NA,14826,14841,NA,NA,14849,14865,NA,NA,14867,14890,NA,NA,0,0.134,NA,NA,23,0.5153,NA,NA,800.4,25.8,NA,NA,"CRO",FALSE,FALSE
"630","US-Ne1","2011",15136,15117,NA,NA,15153,15151,NA,NA,15170,15174,NA,NA,15183,15190,NA,NA,15198,15214,NA,NA,15225,15247,NA,NA,15251,15287,NA,NA,0,0.12,NA,NA,21,0.5648,NA,NA,685.9,28.4,NA,NA,"CRO",FALSE,FALSE
"631","US-Ne1","2012",15480,15430,NA,NA,15497,15493,NA,NA,15516,15514,NA,NA,15529,15529,NA,NA,15544,15549,NA,NA,15567,15578,NA,NA,15587,15611,NA,NA,0,0.12,NA,NA,23,0.5085,NA,NA,768.8,24.6,NA,NA,"CRO",FALSE,FALSE
"632","US-Ne2","2001",11481,11470,NA,NA,11498,11493,NA,NA,11515,11512,NA,NA,11528,11527,NA,NA,11543,11556,NA,NA,11570,11590,NA,NA,11592,11614,NA,NA,2,0.12,NA,NA,21,0.5452,NA,NA,744,22.3,NA,NA,"CRO",FALSE,FALSE
"633","US-Ne2","2002",11854,11844,NA,NA,11874,11873,NA,NA,11894,11896,NA,NA,11907,11912,NA,NA,11920,11930,NA,NA,11937,11950,NA,NA,11953,11970,NA,NA,1,0.1256,NA,NA,13,0.5781,NA,NA,500.4,27.1,NA,NA,"CRO",FALSE,FALSE
"634","US-Ne2","2003",12212,12202,NA,NA,12229,12226,NA,NA,12248,12248,NA,NA,12262,12264,NA,NA,12278,12284,NA,NA,12301,12316,NA,NA,12321,12347,NA,NA,-1,0.12,NA,NA,26,0.5531,NA,NA,895,23.9,NA,NA,"CRO",FALSE,FALSE
"635","US-Ne2","2004",12595,12578,NA,NA,12614,12609,NA,NA,12633,12636,NA,NA,12646,12653,NA,NA,12659,12669,NA,NA,12677,12689,NA,NA,12692,12708,NA,NA,0,0.12,NA,NA,13,0.5804,NA,NA,468.6,30.7,NA,NA,"CRO",FALSE,FALSE
"636","US-Ne2","2005",12935,12924,NA,NA,12951,12951,NA,NA,12969,12973,NA,NA,12985,12992,NA,NA,13003,13014,NA,NA,13028,13040,NA,NA,13048,13067,NA,NA,0,0.12,NA,NA,21,0.5266,NA,NA,756,25.6,NA,NA,"CRO",FALSE,FALSE
"637","US-Ne2","2006",13302,13306,NA,NA,13330,13334,NA,NA,13354,13357,NA,NA,13369,13373,NA,NA,13382,13390,NA,NA,13401,13411,NA,NA,13416,13432,NA,NA,0,0.1299,NA,NA,15,0.5885,NA,NA,623,27.2,NA,NA,"CRO",FALSE,FALSE
"638","US-Ne2","2007",13663,13650,NA,NA,13681,13677,NA,NA,13700,13700,NA,NA,13716,13717,NA,NA,13732,13739,NA,NA,13756,13770,NA,NA,13776,13793,NA,NA,0,0.12,NA,NA,23,0.5339,NA,NA,884.7,24.8,NA,NA,"CRO",FALSE,FALSE
"639","US-Ne2","2008",14046,14042,NA,NA,14065,14070,NA,NA,14086,14093,NA,NA,14099,14107,NA,NA,14112,14125,NA,NA,14131,14145,NA,NA,14147,14163,NA,NA,0,0.142,NA,NA,12,0.5554,NA,NA,432.2,24.7,NA,NA,"CRO",FALSE,FALSE
"640","US-Ne2","2009",14391,14390,NA,NA,14409,14410,NA,NA,14430,14433,NA,NA,14446,14453,NA,NA,14463,14478,NA,NA,14490,14506,NA,NA,14514,14532,NA,NA,0,0.12,NA,NA,23,0.6468,NA,NA,893.8,29.9,NA,NA,"CRO",FALSE,FALSE
"641","US-Ne2","2010",14766,14745,NA,NA,14783,14776,NA,NA,14804,14800,NA,NA,14818,14819,NA,NA,14832,14844,NA,NA,14855,14868,NA,NA,14874,14888,NA,NA,0,0.12,NA,NA,20,0.5007,NA,NA,732.7,24.7,NA,NA,"CRO",FALSE,FALSE
"642","US-Ne2","2011",15136,15127,NA,NA,15153,15149,NA,NA,15171,15171,NA,NA,15185,15188,NA,NA,15201,15213,NA,NA,15226,15245,NA,NA,15250,15283,NA,NA,0,0.12,NA,NA,23,0.567,NA,NA,769.8,24.9,NA,NA,"CRO",FALSE,FALSE
"643","US-Ne2","2012",15480,15471,NA,NA,15497,15496,NA,NA,15516,15516,NA,NA,15528,15531,NA,NA,15541,15551,NA,NA,15565,15580,NA,NA,15586,15611,NA,NA,0,0.12,NA,NA,24,0.5154,NA,NA,790.1,21.5,NA,NA,"CRO",FALSE,FALSE
"644","US-Ne3","2001",11481,11428,NA,NA,11497,11487,NA,NA,11514,11509,NA,NA,11527,11521,NA,NA,11543,11536,NA,NA,11574,11599,NA,NA,11597,11659,NA,NA,2,0.12,NA,NA,18,0.3895,NA,NA,661.1,18,NA,NA,"CRO",FALSE,FALSE
"645","US-Ne3","2002",11844,11792,NA,NA,11868,11859,NA,NA,11892,11906,NA,NA,11907,11923,NA,NA,11921,11937,NA,NA,11938,11960,NA,NA,11954,12001,NA,NA,0,0.12,NA,NA,12,0.3904,NA,NA,495.1,28.5,NA,NA,"CRO",FALSE,FALSE
"646","US-Ne3","2003",12209,12156,NA,NA,12226,12203,NA,NA,12243,12239,NA,NA,12255,12255,NA,NA,12270,12272,NA,NA,12293,12296,NA,NA,12312,12368,NA,NA,0,0.12,NA,NA,21,0.4149,NA,NA,648.3,24.5,NA,NA,"CRO",FALSE,FALSE
"647","US-Ne3","2004",12588,12564,NA,NA,12609,12600,NA,NA,12630,12626,NA,NA,12643,12643,NA,NA,12657,12661,NA,NA,12674,12682,NA,NA,12690,12707,NA,NA,0,0.12,NA,NA,13,0.5269,NA,NA,490.3,28.2,NA,NA,"CRO",FALSE,FALSE
"648","US-Ne3","2005",12932,12882,NA,NA,12951,12939,NA,NA,12971,12977,NA,NA,12986,13002,NA,NA,13004,13021,NA,NA,13030,13045,NA,NA,13051,13077,NA,NA,0,0.12,NA,NA,19,0.424,NA,NA,727.3,31,NA,NA,"CRO",FALSE,FALSE
"649","US-Ne3","2006",13307,13260,NA,NA,13330,13332,NA,NA,13352,13360,NA,NA,13368,13377,NA,NA,13382,13394,NA,NA,13400,13417,NA,NA,13415,13459,NA,NA,0,0.1381,NA,NA,14,0.4555,NA,NA,560.1,29.6,NA,NA,"CRO",FALSE,FALSE
"650","US-Ne3","2007",13664,13629,NA,NA,13681,13680,NA,NA,13700,13707,NA,NA,13714,13724,NA,NA,13730,13743,NA,NA,13754,13769,NA,NA,13772,13800,NA,NA,0,0.12,NA,NA,21,0.5322,NA,NA,728.6,29.2,NA,NA,"CRO",FALSE,FALSE
"651","US-Ne3","2008",14050,13987,NA,NA,14069,14065,NA,NA,14089,14089,NA,NA,14102,14102,NA,NA,14114,14119,NA,NA,14134,14143,NA,NA,14155,14165,NA,NA,0,0.1244,NA,NA,14,0.4718,NA,NA,484.4,26.6,NA,NA,"CRO",FALSE,FALSE
"652","US-Ne3","2009",14392,14365,NA,NA,14410,14403,NA,NA,14430,14423,NA,NA,14446,14441,NA,NA,14462,14467,NA,NA,14484,14499,NA,NA,14504,14539,NA,NA,0,0.12,NA,NA,23,0.497,NA,NA,879.7,23.2,NA,NA,"CRO",FALSE,FALSE
"653","US-Ne3","2010",14778,14758,NA,NA,14799,14792,NA,NA,14818,14819,NA,NA,14830,14835,NA,NA,14843,14851,NA,NA,14862,14873,NA,NA,14878,14902,NA,NA,0,0.12,NA,NA,16,0.5873,NA,NA,570.4,31.5,NA,NA,"CRO",FALSE,FALSE
"654","US-Ne3","2011",15135,15089,NA,NA,15152,15146,NA,NA,15169,15172,NA,NA,15181,15190,NA,NA,15195,15209,NA,NA,15218,15232,NA,NA,15237,15258,NA,NA,0,0.12,NA,NA,21,0.4873,NA,NA,671.6,27.5,NA,NA,"CRO",FALSE,FALSE
"655","US-Ne3","2012",15491,15426,NA,NA,15513,15511,NA,NA,15534,15536,NA,NA,15550,15551,NA,NA,15567,15568,NA,NA,15588,15595,NA,NA,15603,15627,NA,NA,0,0.12,NA,NA,10,0.3399,NA,NA,423.7,21.3,NA,NA,"CRO",FALSE,FALSE
"656","US-ORv","2011",15069,15063,NA,NA,15099,15094,NA,NA,15120,15139,NA,NA,15136,15158,NA,NA,15153,15184,NA,NA,15229,15249,NA,NA,15264,15283,NA,NA,0,0.1333,NA,NA,7,0.2855,NA,NA,301.7,19,NA,NA,"WET",FALSE,FALSE
"657","US-PFa","2001",11433,11436,NA,NA,11458,11460,NA,NA,11495,11492,NA,NA,11527,11512,NA,NA,11550,11533,NA,NA,11585,11583,NA,NA,11619,11611,NA,NA,0,0.2031,NA,NA,7,0.3588,NA,NA,444,18.9,NA,NA,"MF",FALSE,FALSE
"658","US-PFa","2002",11806,11824,NA,NA,11832,11847,NA,NA,11860,11872,NA,NA,11884,11888,NA,NA,11907,11909,NA,NA,11935,11950,NA,NA,11977,11983,NA,NA,0,0.2227,NA,NA,8,0.3427,NA,NA,414.6,15.2,NA,NA,"MF",FALSE,FALSE
"659","US-PFa","2003",12135,12184,NA,NA,12200,12203,NA,NA,12229,12223,NA,NA,12246,12240,NA,NA,12266,12274,NA,NA,12307,12317,NA,NA,12337,12348,NA,NA,0,0.2271,NA,NA,8,0.3207,NA,NA,492.6,12.4,NA,NA,"MF",FALSE,FALSE
"660","US-PFa","2004",12537,12547,NA,NA,12566,12565,NA,NA,12591,12587,NA,NA,12610,12635,NA,NA,12628,12659,NA,NA,12678,12693,NA,NA,12709,12719,NA,NA,0,0.2252,NA,NA,7,0.2949,NA,NA,339.2,20.9,NA,NA,"MF",FALSE,FALSE
"661","US-PFa","2005",12906,12910,NA,NA,12933,12927,NA,NA,12955,12950,NA,NA,12970,12974,NA,NA,12985,13000,NA,NA,13013,13037,NA,NA,13050,13070,NA,NA,0,0.2385,NA,NA,8,0.3327,NA,NA,338.2,15.9,NA,NA,"MF",FALSE,FALSE
"662","US-PFa","2006",13245,13267,NA,NA,13291,13287,NA,NA,13309,13311,NA,NA,13322,13329,NA,NA,13339,13358,NA,NA,13392,13409,NA,NA,13424,13446,NA,NA,0,0.2337,NA,NA,8,0.2946,NA,NA,301.9,12.7,NA,NA,"MF",FALSE,FALSE
"663","US-PFa","2007",13597,13635,NA,NA,13649,13654,NA,NA,13673,13676,NA,NA,13688,13694,NA,NA,13713,13727,NA,NA,13763,13779,NA,NA,13800,13826,NA,NA,0,0.2396,NA,NA,6,0.2945,NA,NA,282.4,12.5,NA,NA,"MF",FALSE,FALSE
"664","US-PFa","2008",14008,14008,NA,NA,14037,14033,NA,NA,14066,14054,NA,NA,14089,14080,NA,NA,14106,14106,NA,NA,14133,14145,NA,NA,14165,14171,NA,NA,0,0.1916,NA,NA,6,0.3618,NA,NA,350.9,18.9,NA,NA,"MF",FALSE,FALSE
"665","US-PFa","2009",14358,14367,NA,NA,14389,14390,NA,NA,14439,14413,NA,NA,14451,14429,NA,NA,14465,14457,NA,NA,14500,14517,NA,NA,14528,14547,NA,NA,0,0.2108,NA,NA,6,0.3222,NA,NA,329.4,14.1,NA,NA,"MF",FALSE,FALSE
"666","US-PFa","2010",14730,14724,NA,NA,14752,14751,NA,NA,14778,14780,NA,NA,14797,14806,NA,NA,14820,14827,NA,NA,14857,14864,NA,NA,14897,14896,NA,NA,0,0.2191,NA,NA,6,0.3432,NA,NA,277.9,20.1,NA,NA,"MF",FALSE,FALSE
"667","US-PFa","2011",15094,15101,NA,NA,15117,15123,NA,NA,15140,15151,NA,NA,15159,15175,NA,NA,15179,15196,NA,NA,15221,15240,NA,NA,15268,15282,NA,NA,0,0.2081,NA,NA,6,0.3705,NA,NA,289.2,20,NA,NA,"MF",FALSE,FALSE
"668","US-PFa","2012",15432,15425,NA,NA,15469,15471,NA,NA,15505,15494,NA,NA,15525,15513,NA,NA,15541,15544,NA,NA,15567,15598,NA,NA,15592,15630,NA,NA,0,0.1911,NA,NA,9,0.3462,NA,NA,512.3,18.1,NA,NA,"MF",FALSE,FALSE
"669","US-PFa","2013",15783,15814,NA,NA,15854,15853,NA,NA,15877,15875,NA,NA,15895,15891,NA,NA,15920,15923,NA,NA,15953,15965,NA,NA,16036,15994,NA,NA,0,0.1676,NA,NA,8,0.3913,NA,NA,421.8,19.9,NA,NA,"MF",FALSE,FALSE
"670","US-PFa","2014",16193,16206,NA,NA,16223,16224,NA,NA,16248,16243,NA,NA,16266,16259,NA,NA,16282,16283,NA,NA,16316,16333,NA,NA,16353,16353,NA,NA,0,0.2304,NA,NA,7,0.333,NA,NA,334.2,13,NA,NA,"MF",FALSE,FALSE
"671","US-Prr","2011",15102,15091,NA,NA,15122,15121,NA,NA,15145,15151,NA,NA,15166,15174,NA,NA,15195,15193,NA,NA,15219,15221,NA,NA,15244,15251,NA,NA,0,0.1597,NA,NA,4,0.1993,NA,NA,201.4,11.1,NA,NA,"ENF",FALSE,FALSE
"672","US-Prr","2012",15466,15451,NA,NA,15486,15476,NA,NA,15507,15503,NA,NA,15520,15525,NA,NA,15540,15556,NA,NA,15584,15596,NA,NA,15646,15653,NA,NA,0,0.1443,NA,NA,5,0.2345,NA,NA,178.6,12.2,NA,NA,"ENF",FALSE,FALSE
"673","US-SRG","2008",14052,14046,NA,NA,14067,14066,NA,NA,14083,14084,NA,NA,14094,14098,NA,NA,14105,14120,NA,NA,14131,14157,NA,NA,14159,14223,NA,NA,0,0.1227,NA,NA,7,0.2386,NA,NA,218.4,9.8,NA,NA,"GRA",FALSE,FALSE
"674","US-SRG","2010",14685,14795,NA,NA,14816,14818,NA,NA,14831,14835,NA,NA,14841,14847,NA,NA,14852,14861,NA,NA,14871,14892,NA,NA,14903,14967,NA,NA,0,0.12,NA,NA,6,0.2642,NA,NA,279.5,11.5,NA,NA,"GRA",FALSE,FALSE
"675","US-SRG","2012",15526,15525,NA,NA,15543,15561,NA,NA,15571,15585,NA,NA,15586,15599,NA,NA,15600,15613,NA,NA,15619,15641,NA,NA,15643,15709,NA,NA,0,0.1408,NA,NA,5,0.1526,NA,NA,210.5,7.8,NA,NA,"GRA",FALSE,FALSE
"676","US-SRG","2014",16251,16155,NA,NA,16266,16268,NA,NA,16281,16287,NA,NA,16291,16298,NA,NA,16302,16313,NA,NA,16331,16358,NA,NA,16376,16409,NA,NA,0,0.1234,NA,NA,5,0.179,NA,NA,127.1,9.3,NA,NA,"GRA",FALSE,FALSE
"677","US-SRM","2008",14051,14056,NA,NA,14067,14072,NA,NA,14084,14089,NA,NA,14094,14102,NA,NA,14106,14123,NA,NA,14133,14157,NA,NA,14160,14212,NA,NA,0,0.12,NA,NA,5,0.1973,NA,NA,183.5,6.8,NA,NA,"WSA",FALSE,FALSE
"678","US-Syv","2001",11334,11438,NA,NA,11374,11459,NA,NA,11483,11483,NA,NA,11506,11518,NA,NA,11537,11553,NA,NA,11582,11589,NA,NA,11604,11606,NA,NA,1,0.1897,NA,NA,6,0.3764,NA,NA,637.5,22.7,NA,NA,"MF",FALSE,FALSE
"679","US-Syv","2002",11823,11823,NA,NA,11840,11840,NA,NA,11858,11859,NA,NA,11870,11876,NA,NA,11885,11919,NA,NA,11931,11958,NA,NA,11963,11983,NA,NA,0,0.232,NA,NA,11,0.3322,NA,NA,343.7,12.5,NA,NA,"MF",FALSE,FALSE
"680","US-Syv","2003",12167,12186,NA,NA,12198,12205,NA,NA,12230,12227,NA,NA,12256,12247,NA,NA,12277,12268,NA,NA,12311,12324,NA,NA,12336,12356,NA,NA,0,0.2086,NA,NA,8,0.4029,NA,NA,496.1,19.8,NA,NA,"MF",FALSE,FALSE
"681","US-Syv","2004",12531,12537,NA,NA,12569,12569,NA,NA,12595,12591,NA,NA,12614,12610,NA,NA,12635,12637,NA,NA,12678,12691,NA,NA,12701,12718,NA,NA,0,0.1888,NA,NA,9,0.4219,NA,NA,439.8,20.4,NA,NA,"MF",FALSE,FALSE
